sale_date,product_id,region_id,quantity,unit_price
2025-06-06,77,5,34,1714
2025-07-12,28,3,100,1227
2025-05-01,550,4,100,2061
2025-08-06,930,4,81,2065
2025-08-20,737,6,43,4061
2025-03-17,992,6,37,3343
2025-08-08,804,7,87,2958
2025-08-27,787,3,44,4815
2025-04-21,18,1,15,4594
2025-03-23,197,6,65,1652
2025-05-04,43,3,56,2437
2025-08-10,898,1,7,2465
2025-04-15,558,7,54,2903
2025-06-29,240,5,41,4618
2025-05-17,882,7,99,4946
2025-04-04,617,2,63,3754
2025-05-06,508,1,70,4110
2025-04-04,139,2,49,4786
2025-04-14,935,2,5,2266
2025-03-15,560,5,58,3178
2025-03-08,405,5,90,2414
2025-08-01,488,4,47,1881
2025-03-20,258,4,53,1850
2025-03-19,687,7,24,4732
2025-04-09,135,7,12,3116
2025-04-07,816,7,94,4808
2025-03-18,195,1,54,3053
2025-03-19,483,5,78,2781
2025-04-10,778,7,90,3688
2025-03-04,394,4,93,3385
2025-03-19,104,7,81,2948
2025-08-03,55,6,66,4716
2025-06-07,731,7,90,2686
2025-07-13,377,1,92,1886
2025-08-08,647,1,88,3759
2025-06-28,975,3,82,1526
2025-07-03,416,2,58,2806
2025-03-20,858,7,99,4270
2025-08-02,958,3,2,1269
2025-08-07,31,4,100,1888
2025-08-23,912,4,54,2007
2025-03-19,208,6,81,1471
2025-07-05,658,1,9,560
2025-08-04,368,7,37,2822
2025-07-22,173,2,98,3723
2025-05-15,620,6,20,3245
2025-05-26,134,3,25,1412
2025-06-13,536,2,10,967
2025-04-11,499,3,79,1165
2025-05-10,544,5,62,2033
2025-04-21,105,2,4,4686
2025-04-09,768,6,46,737
2025-07-27,193,5,65,3051
2025-08-01,908,2,98,562
2025-05-12,535,5,35,2563
2025-04-19,837,1,42,2046
2025-08-22,714,4,60,519
2025-07-07,216,4,37,2074
2025-03-31,780,3,14,4119
2025-03-11,361,7,32,4839
2025-06-12,209,6,50,3911
2025-05-29,146,5,90,855
2025-06-19,710,3,25,4869
2025-08-22,631,2,66,4209
2025-04-01,99,1,2,3178
2025-03-26,352,3,75,1258
2025-07-06,812,6,15,3413
2025-04-12,514,7,25,2646
2025-05-22,976,7,100,1581
2025-07-20,207,7,70,4104
2025-03-11,785,2,76,1372
2025-04-14,372,1,10,2582
2025-06-22,774,5,22,1798
2025-06-22,280,6,66,3997
2025-03-13,973,7,66,914
2025-06-08,658,2,94,4244
2025-04-28,486,7,22,2381
2025-04-24,218,6,75,1947
2025-06-03,853,1,4,2455
2025-07-27,897,4,91,2217
2025-04-22,83,6,61,2401
2025-06-12,533,3,31,3377
2025-03-19,883,6,88,1989
2025-07-22,706,4,99,4994
2025-06-22,710,5,87,3768
2025-07-22,585,3,78,1406
2025-08-19,44,5,51,4537
2025-03-31,416,5,29,935
2025-03-24,137,1,65,2384
2025-03-14,565,3,69,4344
2025-05-03,33,7,24,1454
2025-03-22,791,1,90,519
2025-06-30,269,5,24,3052
2025-04-11,230,2,69,2894
2025-03-28,614,5,50,4097
2025-04-09,140,1,34,3338
2025-05-05,553,2,25,3784
2025-04-28,956,7,72,4695
2025-04-21,999,7,9,2572
2025-03-31,244,5,89,868
2025-05-17,497,3,92,757
2025-05-19,109,3,69,4356
2025-06-07,11,2,74,3445
2025-07-13,837,2,67,3641
2025-07-07,834,4,16,3786
2025-03-21,831,4,95,2242
2025-06-06,100,7,94,2012
2025-06-03,742,7,53,3055
2025-08-25,540,5,48,955
2025-03-28,352,4,67,2097
2025-03-23,354,1,16,3768
2025-04-24,697,2,94,1874
2025-04-01,432,1,72,2092
2025-05-01,195,3,54,4962
2025-07-14,456,6,61,4734
2025-06-18,157,3,39,1695
2025-06-13,370,7,34,2477
2025-07-13,277,6,41,2451
2025-05-28,660,2,22,1764
2025-05-22,514,1,29,2183
2025-05-16,656,3,92,1359
2025-03-17,948,7,11,3221
2025-05-01,779,1,82,2321
2025-07-26,722,6,72,2914
2025-07-07,732,7,74,4772
2025-06-21,967,4,47,4927
2025-03-10,6,2,32,4025
2025-06-28,273,2,40,4555
2025-06-12,230,3,60,4872
2025-05-09,221,4,55,3596
2025-05-09,911,6,91,1400
2025-05-13,904,2,26,3885
2025-03-05,99,4,55,2769
2025-06-28,213,7,38,1169
2025-08-13,925,5,3,2796
2025-06-30,985,6,7,925
2025-03-06,506,2,31,2856
2025-03-17,278,4,62,3988
2025-07-16,247,2,36,1757
2025-05-31,483,4,92,4359
2025-05-03,810,4,9,1007
2025-07-18,159,7,13,794
2025-06-12,53,1,38,1692
2025-03-06,59,5,72,718
2025-03-04,820,7,16,853
2025-04-19,492,2,51,1376
2025-06-17,496,2,40,1556
2025-06-01,104,4,83,1734
2025-03-13,220,4,76,854
2025-04-23,222,4,2,1305
2025-06-05,385,6,77,1060
2025-06-07,598,2,30,3718
2025-03-20,196,5,52,4812
2025-06-04,982,3,1,897
2025-03-14,200,7,66,613
2025-08-03,581,3,83,1866
2025-03-26,163,7,22,2099
2025-03-16,511,6,65,3501
2025-06-14,937,3,69,840
2025-05-06,917,6,66,2543
2025-07-25,322,2,45,4050
2025-04-05,63,5,7,4842
2025-04-05,944,6,66,3313
2025-07-03,138,2,30,4220
2025-07-07,226,7,82,2941
2025-03-09,321,1,5,2613
2025-03-25,399,2,43,1365
2025-05-12,490,2,82,3311
2025-05-02,362,5,79,1777
2025-05-17,973,2,81,3139
2025-04-14,800,5,29,4193
2025-06-29,531,6,12,4384
2025-04-09,839,5,76,2372
2025-08-23,768,7,33,2707
2025-07-08,233,6,12,4812
2025-05-13,552,1,50,1094
2025-03-27,246,7,15,4491
2025-08-17,211,5,11,2063
2025-08-03,892,6,2,3422
2025-07-11,284,7,83,3070
2025-03-22,695,1,5,760
2025-03-06,304,7,86,3013
2025-04-11,405,7,29,4820
2025-05-07,724,7,13,3480
2025-06-24,968,1,29,2823
2025-07-21,664,2,55,1039
2025-03-28,167,1,54,2666
2025-05-21,121,7,69,572
2025-07-31,553,1,72,1650
2025-04-08,974,4,78,3079
2025-08-17,598,5,85,3716
2025-07-23,21,2,50,4370
2025-04-13,281,4,63,1538
2025-08-29,733,5,98,1045
2025-04-15,574,4,75,3568
2025-08-23,601,7,9,3537
2025-04-23,401,1,66,3734
2025-04-15,440,5,42,4638
2025-04-19,588,5,49,1965
2025-04-05,607,7,42,1354
2025-05-06,991,3,26,4844
2025-06-22,412,1,62,2700
2025-03-21,590,4,90,4258
2025-03-25,363,2,76,2098
2025-05-21,796,2,68,3385
2025-04-18,692,1,91,3108
2025-06-18,141,3,73,2851
2025-05-01,640,7,42,1145
2025-05-17,998,6,89,3205
2025-04-29,269,5,54,1949
2025-06-16,851,7,78,3289
2025-08-25,54,1,82,1078
2025-04-23,21,3,63,3210
2025-04-18,267,4,30,3999
2025-04-03,888,6,13,2847
2025-07-05,645,4,94,775
2025-05-03,101,7,77,3967
2025-04-28,168,2,50,3819
2025-05-08,558,3,35,4895
2025-05-14,529,4,70,2347
2025-07-19,69,6,86,1201
2025-05-27,654,7,42,3106
2025-06-26,539,5,80,1742
2025-07-09,736,5,10,1814
2025-03-22,481,1,3,2956
2025-04-14,725,4,69,3930
2025-07-10,938,1,4,2354
2025-04-23,565,6,56,2622
2025-04-22,250,3,45,1996
2025-06-10,389,7,2,3326
2025-04-05,33,1,24,2034
2025-07-08,969,4,99,4912
2025-07-12,530,6,61,544
2025-08-05,79,6,8,3380
2025-04-09,805,6,57,920
2025-03-16,821,2,62,1913
2025-08-28,927,1,18,3445
2025-06-20,411,6,38,918
2025-04-19,265,1,62,620
2025-07-12,501,4,88,3520
2025-04-14,573,6,96,3217
2025-08-06,581,4,8,1322
2025-05-27,343,7,49,4571
2025-05-17,82,2,46,2612
2025-07-21,205,2,99,830
2025-05-25,373,5,28,2986
2025-07-13,352,4,34,4836
2025-08-28,2,4,21,1580
2025-08-06,622,5,43,3373
2025-07-26,350,4,74,1925
2025-03-31,104,7,9,597
2025-03-26,416,6,97,818
2025-03-08,174,4,76,2375
2025-06-22,298,1,21,1460
2025-04-08,761,1,29,957
2025-05-22,164,2,76,3558
2025-05-08,227,1,79,4051
2025-03-25,153,1,36,1671
2025-07-30,722,7,86,4326
2025-08-06,880,4,54,4170
2025-04-06,868,6,97,4876
2025-03-23,100,7,96,4908
2025-04-09,145,5,87,4893
2025-06-26,467,7,5,3560
2025-07-19,368,4,36,4394
2025-05-29,493,3,97,3948
2025-04-16,142,1,36,664
2025-07-21,634,2,75,2070
2025-06-09,463,3,80,4884
2025-03-06,108,6,5,3982
2025-08-27,632,1,19,4625
2025-04-30,564,3,77,1789
2025-08-09,891,4,96,3170
2025-06-16,452,3,54,813
2025-07-27,612,3,48,2088
2025-04-24,353,2,93,4427
2025-08-04,3,7,36,2907
2025-05-20,468,7,28,870
2025-06-09,41,1,5,1246
2025-03-10,991,2,81,1676
2025-05-27,412,6,37,4844
2025-03-16,607,5,94,4538
2025-03-06,188,1,46,2454
2025-05-20,314,1,29,2451
2025-04-11,251,7,53,1441
2025-06-15,688,4,23,2957
2025-06-27,929,6,53,1167
2025-07-18,952,4,91,2564
2025-03-24,234,5,85,542
2025-03-14,199,2,93,1799
2025-05-10,256,5,78,2944
2025-04-18,829,1,100,4522
2025-03-12,542,4,1,1639
2025-07-11,439,2,93,4184
2025-07-07,565,3,46,4550
2025-08-15,384,5,18,1743
2025-05-25,419,1,56,4050
2025-06-20,501,2,66,2372
2025-06-17,643,7,43,4539
2025-04-13,872,7,54,1468
2025-06-02,703,6,70,3255
2025-04-30,649,2,8,3910
2025-05-05,538,4,50,2865
2025-03-09,267,1,70,2914
2025-08-27,970,1,86,4612
2025-06-24,505,5,33,3918
2025-05-12,127,4,33,542
2025-04-22,286,1,63,2662
2025-05-20,723,4,11,2639
2025-07-14,727,6,17,4376
2025-08-23,692,5,5,2339
2025-06-06,210,1,18,4370
2025-05-03,665,1,100,2819
2025-04-28,958,2,35,3610
2025-06-05,491,5,6,3366
2025-04-13,244,1,55,958
2025-05-11,906,5,7,1001
2025-03-08,400,6,34,620
2025-08-28,96,1,58,2629
2025-06-21,41,1,30,2132
2025-08-27,567,2,88,4932
2025-04-29,295,1,7,3474
2025-06-08,401,1,59,862
2025-07-11,903,7,9,4982
2025-06-05,597,4,2,1642
2025-07-07,932,7,97,2079
2025-03-20,662,6,64,4904
2025-03-30,379,4,95,695
2025-04-27,338,2,18,3671
2025-05-05,481,5,91,1266
2025-05-01,223,3,92,2631
2025-05-11,532,4,75,4750
2025-05-07,59,4,89,586
2025-03-13,189,1,28,1586
2025-04-03,62,2,100,3722
2025-07-12,117,2,56,3234
2025-03-29,703,5,75,4890
2025-07-01,278,5,51,1714
2025-07-26,437,5,94,4778
2025-06-28,574,1,50,2046
2025-08-20,4,3,33,1689
2025-07-01,548,7,15,1102
2025-05-18,178,7,84,2388
2025-08-06,609,4,56,4454
2025-07-11,23,6,88,2216
2025-06-05,623,7,36,3812
2025-03-29,785,6,33,777
2025-05-25,255,3,70,2114
2025-06-02,184,6,37,2689
2025-03-13,510,6,66,4535
2025-03-03,373,1,79,4321
2025-04-01,435,7,54,4311
2025-04-23,434,1,64,849
2025-05-13,64,6,31,563
2025-05-27,281,7,88,4915
2025-03-31,446,2,78,1320
2025-08-23,433,5,9,1925
2025-07-15,435,3,99,4160
2025-04-27,197,1,44,4885
2025-06-19,493,3,32,982
2025-08-19,119,2,91,4167
2025-07-05,708,7,36,3736
2025-06-26,908,7,62,2031
2025-04-21,380,1,82,3827
2025-08-19,436,3,42,3714
2025-08-25,799,3,87,4937
2025-04-07,828,1,33,4178
2025-04-09,748,5,78,3086
2025-07-17,223,6,14,2366
2025-06-07,409,4,28,1801
2025-06-08,978,7,24,1319
2025-07-26,546,4,62,2970
2025-07-06,571,7,30,3777
2025-03-05,151,5,29,2356
2025-05-26,191,4,95,2301
2025-06-05,824,2,72,821
2025-07-26,310,3,80,4371
2025-05-20,518,3,92,663
2025-04-01,706,3,80,3413
2025-04-13,487,1,21,1365
2025-04-28,953,2,21,4013
2025-08-22,915,2,69,4703
2025-04-29,625,1,71,656
2025-06-05,371,6,91,746
2025-04-26,424,1,45,2531
2025-04-01,863,4,2,658
2025-08-06,907,5,1,1188
2025-07-08,796,4,56,2556
2025-05-20,185,4,93,1251
2025-04-11,330,6,14,3425
2025-03-29,974,3,68,943
2025-07-09,822,4,13,805
2025-04-13,157,5,40,4424
2025-03-04,44,2,28,1075
2025-05-31,920,7,75,1616
2025-06-06,600,3,43,4861
2025-08-15,620,2,48,4436
2025-05-14,607,1,86,3854
2025-06-09,882,7,47,2846
2025-04-03,391,4,50,1813
2025-04-06,441,1,9,2302
2025-03-19,762,3,11,4206
2025-04-05,977,4,9,4006
2025-07-30,322,4,74,4898
2025-04-16,862,6,97,4881
2025-08-14,908,4,36,3077
2025-07-16,779,5,38,4970
2025-06-25,961,1,99,4884
2025-03-15,507,5,86,4750
2025-06-26,943,4,77,1922
2025-03-29,601,1,81,2668
2025-03-03,481,4,95,4605
2025-05-30,374,3,73,4484
2025-08-13,429,6,41,685
2025-05-23,357,5,54,3581
2025-04-22,126,6,81,2462
2025-07-09,647,4,13,4715
2025-04-18,344,2,54,1298
2025-06-14,886,2,80,3900
2025-05-16,133,5,86,837
2025-03-11,328,2,3,1681
2025-07-02,1000,6,72,2775
2025-06-08,45,4,95,1604
2025-04-18,953,1,94,1385
2025-08-11,285,5,37,3685
2025-03-23,501,2,11,1747
2025-03-09,788,2,13,4184
2025-08-27,660,6,35,1429
2025-06-24,343,4,48,1307
2025-06-05,425,4,70,744
2025-07-11,578,7,9,1865
2025-03-28,834,5,47,2628
2025-03-19,312,6,34,1664
2025-06-05,800,3,30,2005
2025-06-13,933,2,11,4512
2025-06-14,1,7,63,3168
2025-05-02,839,7,55,1895
2025-04-20,487,3,90,2224
2025-06-01,176,2,75,4563
2025-08-20,444,3,9,1613
2025-06-14,823,5,5,4878
2025-06-06,451,4,94,4865
2025-03-09,594,2,17,3934
2025-08-25,606,4,65,1559
2025-05-20,908,5,95,528
2025-06-22,782,5,100,2376
2025-07-15,474,7,77,4972
2025-08-06,860,6,17,2802
2025-08-26,524,6,61,3216
2025-04-11,951,5,20,4524
2025-04-06,137,4,57,1084
2025-07-08,672,5,53,3757
2025-05-22,978,3,99,3056
2025-03-03,108,3,84,3342
2025-06-25,623,5,10,1514
2025-04-16,29,7,66,3824
2025-03-04,367,6,40,3389
2025-03-25,778,6,10,1420
2025-05-28,199,7,100,2133
2025-04-07,120,2,33,2493
2025-04-09,780,1,79,1096
2025-04-10,479,1,11,2109
2025-03-11,78,3,67,2651
2025-03-02,774,3,39,4341
2025-06-07,643,7,62,698
2025-04-24,929,1,63,787
2025-03-09,324,6,14,2336
2025-04-12,786,4,11,2217
2025-05-25,310,6,60,1002
2025-04-06,830,1,51,931
2025-04-10,42,7,99,546
2025-07-05,1,1,15,2922
2025-05-12,585,7,7,2978
2025-03-28,297,2,23,2079
2025-07-18,423,4,90,4488
2025-07-21,723,3,94,2863
2025-05-03,222,1,13,3357
2025-04-05,927,5,93,1627
2025-06-17,773,5,57,4783
2025-03-28,305,5,49,3265
2025-05-11,227,6,97,4252
2025-03-26,819,4,22,3354
2025-08-07,525,2,86,4071
2025-04-19,701,3,33,1362
2025-03-19,258,5,87,3312
2025-06-13,315,1,92,2153
2025-06-03,33,7,89,603
2025-05-12,717,4,29,4385
2025-03-15,165,7,76,3376
2025-06-10,236,5,45,3006
2025-04-13,730,2,15,3099
2025-05-16,731,4,85,853
2025-06-08,419,2,20,1786
2025-07-29,426,6,42,3603
2025-03-16,438,5,57,1540
2025-08-22,397,7,80,1483
2025-05-14,225,1,37,3448
2025-08-11,437,3,18,3514
2025-08-02,726,4,87,4565
2025-07-13,360,5,27,4425
2025-04-23,672,2,18,4785
2025-03-28,509,7,4,505
2025-08-18,911,1,89,2645
2025-08-14,982,1,87,4629
2025-03-13,295,4,87,4347
2025-04-03,926,3,75,2617
2025-08-17,608,4,79,4273
2025-06-10,450,5,15,1549
2025-08-27,306,5,4,1094
2025-05-28,630,1,65,4319
2025-08-25,518,4,22,3940
2025-05-07,581,5,5,4453
2025-04-30,810,5,12,1033
2025-08-28,672,2,24,2073
2025-08-24,902,4,89,2151
2025-07-30,712,1,51,2686
2025-08-29,35,6,20,2578
2025-03-31,103,4,56,1846
2025-05-22,17,4,83,1372
2025-06-15,675,3,1,4762
2025-05-17,70,2,95,936
2025-04-14,641,2,69,2169
2025-05-22,143,5,99,1620
2025-04-30,448,4,33,3084
2025-06-13,930,3,55,987
2025-06-03,430,6,68,2887
2025-07-03,726,3,98,1174
2025-06-18,226,4,41,2335
2025-04-06,291,4,58,3162
2025-08-11,550,2,19,2739
2025-03-05,832,3,78,3250
2025-03-06,207,2,51,2420
2025-04-14,377,5,27,2004
2025-05-02,104,2,28,2089
2025-03-06,612,1,80,1998
2025-06-18,292,1,8,1294
2025-05-05,686,7,26,703
2025-07-11,923,3,14,2426
2025-03-24,446,7,97,1345
2025-05-25,876,6,51,1951
2025-07-25,917,5,66,2057
2025-05-07,241,1,59,1793
2025-06-03,335,3,74,1817
2025-05-12,178,6,73,1233
2025-07-05,754,3,25,1996
2025-04-30,63,2,45,4131
2025-05-10,577,1,36,3675
2025-07-21,407,2,86,938
2025-04-21,486,4,14,2525
2025-06-18,198,3,5,3498
2025-07-31,899,3,42,4579
2025-03-17,600,7,43,1496
2025-08-09,87,4,2,3762
2025-04-05,41,2,78,3606
2025-07-16,735,6,85,2786
2025-04-09,767,4,14,1543
2025-05-09,614,4,69,2187
2025-06-08,901,2,15,1022
2025-06-14,699,7,91,1635
2025-03-18,892,4,62,1255
2025-04-01,872,3,24,3622
2025-08-01,589,7,50,2660
2025-05-12,854,4,15,2895
2025-05-06,993,7,9,2761
2025-06-09,252,5,82,1020
2025-07-27,46,2,65,3712
2025-04-05,521,4,55,2329
2025-03-17,982,1,40,1148
2025-08-01,404,6,96,1972
2025-03-11,677,1,21,1392
2025-06-18,733,1,28,3057
2025-08-11,46,4,92,852
2025-06-14,50,1,3,4549
2025-03-06,261,3,57,3092
2025-04-10,370,4,47,4653
2025-08-15,684,1,91,3750
2025-03-03,936,3,63,1498
2025-08-25,287,5,89,1785
2025-04-16,104,3,66,611
2025-04-08,160,5,37,3704
2025-08-28,375,6,100,3405
2025-03-25,885,3,64,1388
2025-04-14,890,7,50,4588
2025-05-30,204,3,19,1337
2025-08-28,543,7,60,4782
2025-03-30,388,3,51,4489
2025-04-19,134,4,100,1397
2025-06-07,33,5,9,3401
2025-03-16,387,7,40,926
2025-07-18,273,1,76,4475
2025-06-13,304,7,22,4746
2025-05-18,778,7,96,3591
2025-03-18,3,5,79,4948
2025-03-20,481,4,34,4007
2025-08-15,171,3,2,3596
2025-05-12,755,5,86,4660
2025-04-28,768,7,11,1559
2025-04-26,935,1,7,713
2025-05-08,827,1,74,1890
2025-08-03,341,7,62,960
2025-06-27,227,4,37,4393
2025-05-06,195,2,34,636
2025-06-14,657,7,39,3348
2025-06-11,346,5,87,2075
2025-03-27,914,1,99,3120
2025-06-16,890,1,69,4949
2025-04-13,4,1,67,1643
2025-03-06,197,6,48,2776
2025-08-14,811,6,34,2756
2025-06-27,582,1,17,3885
2025-05-19,208,4,7,4281
2025-08-12,610,4,55,1826
2025-05-29,492,4,21,4562
2025-06-16,202,1,6,4130
2025-06-10,972,6,88,1367
2025-05-16,710,2,98,4490
2025-08-26,381,1,55,2228
2025-08-08,970,3,19,584
2025-06-30,716,7,95,4410
2025-06-17,619,5,97,3804
2025-06-22,982,1,9,860
2025-03-23,160,7,85,1665
2025-05-24,795,1,63,1854
2025-08-24,942,5,68,1672
2025-04-25,308,7,96,1044
2025-08-01,600,2,100,2492
2025-03-29,969,7,53,2403
2025-04-17,529,6,95,3479
2025-08-16,44,1,66,4183
2025-08-18,833,3,52,1273
2025-07-07,212,5,63,606
2025-05-19,516,6,93,2911
2025-06-08,418,5,94,2294
2025-03-26,53,6,87,3618
2025-06-12,181,3,2,1956
2025-07-18,52,6,2,1860
2025-07-22,761,5,93,2166
2025-05-15,533,6,73,936
2025-07-30,543,5,44,1491
2025-06-03,70,1,54,1050
2025-06-01,656,7,53,3754
2025-05-14,903,2,54,3732
2025-03-02,791,1,1,4588
2025-06-23,684,6,35,1125
2025-05-01,628,1,9,4216
2025-03-10,788,7,47,3860
2025-06-26,808,1,1,2178
2025-06-21,411,6,21,4922
2025-08-01,764,3,83,1560
2025-08-25,131,4,66,1679
2025-06-18,751,6,61,1818
2025-04-13,254,2,26,4077
2025-05-02,356,5,24,4592
2025-05-18,156,4,100,1167
2025-08-14,880,3,40,2765
2025-06-05,529,6,7,613
2025-07-23,902,6,3,1830
2025-04-09,681,2,46,1959
2025-06-17,348,2,94,4843
2025-05-05,286,1,87,2612
2025-06-24,464,2,68,2115
2025-08-12,783,3,75,2815
2025-06-26,358,7,71,1671
2025-04-13,667,3,66,2380
2025-03-10,543,7,11,4016
2025-07-27,934,2,12,3706
2025-04-02,382,4,11,1577
2025-05-28,602,1,7,4948
2025-07-07,921,6,77,3301
2025-07-26,105,2,8,3411
2025-07-16,303,4,73,3306
2025-04-21,332,1,60,4647
2025-03-24,659,1,46,1222
2025-08-17,674,4,63,2523
2025-05-09,736,5,4,3915
2025-04-20,503,4,11,1762
2025-04-27,240,6,10,1368
2025-05-12,691,7,62,3885
2025-04-08,113,6,23,1188
2025-05-29,145,2,10,4675
2025-06-14,854,5,16,4637
2025-04-14,326,7,44,3128
2025-07-31,861,1,54,2606
2025-05-19,246,4,29,3385
2025-04-22,565,2,80,3460
2025-04-06,21,7,93,789
2025-04-07,763,4,45,3763
2025-04-19,557,4,11,4088
2025-04-28,569,1,80,4956
2025-06-29,365,4,10,4991
2025-06-10,997,3,65,3678
2025-06-15,842,6,7,3729
2025-04-16,623,5,10,544
2025-08-14,441,6,73,982
2025-03-14,165,5,78,4522
2025-08-09,247,6,9,3022
2025-04-18,528,3,60,4682
2025-03-12,396,4,31,2090
2025-06-07,804,3,57,2272
2025-03-11,791,4,23,4681
2025-07-05,426,5,6,1498
2025-07-05,36,2,37,613
2025-05-26,138,2,71,1262
2025-03-22,867,1,4,1915
2025-03-05,906,1,64,1314
2025-06-06,532,6,62,1469
2025-03-11,572,4,90,3981
2025-03-14,45,7,51,2712
2025-08-25,690,3,36,3304
2025-07-23,93,6,32,558
2025-08-11,160,6,42,3337
2025-06-15,393,7,4,4077
2025-05-19,357,7,98,4438
2025-05-14,610,3,21,2439
2025-05-27,168,5,54,3708
2025-06-19,259,1,50,3872
2025-03-22,399,1,80,2142
2025-03-28,577,5,33,529
2025-04-23,565,2,72,729
2025-04-28,524,2,41,2989
2025-08-28,449,4,57,2209
2025-06-03,18,3,12,4150
2025-06-18,334,2,61,3657
2025-06-21,137,5,25,4034
2025-06-22,78,4,92,4621
2025-08-15,311,1,17,615
2025-03-19,840,2,98,2999
2025-04-13,987,1,77,2623
2025-07-22,867,2,30,2225
2025-06-08,501,2,21,4727
2025-03-29,840,4,63,4493
2025-04-20,293,5,30,4870
2025-07-30,839,2,5,1533
2025-08-26,554,3,12,2290
2025-05-24,224,6,90,2963
2025-07-24,915,6,93,1938
2025-04-22,26,7,73,1735
2025-05-22,932,5,82,3359
2025-08-29,288,2,31,3463
2025-07-11,213,5,74,2459
2025-03-15,960,1,76,2436
2025-07-25,911,6,87,3966
2025-06-11,664,5,29,1211
2025-03-31,109,2,69,3289
2025-05-16,781,6,34,4752
2025-07-04,463,5,1,1378
2025-03-13,497,5,24,1188
2025-06-23,23,5,93,1618
2025-08-23,487,3,7,3096
2025-03-30,366,4,14,3043
2025-04-24,706,3,56,1290
2025-04-16,281,6,73,4711
2025-08-07,374,4,38,3820
2025-03-11,245,1,19,881
2025-03-04,994,7,50,4452
2025-05-03,661,7,11,3191
2025-05-24,626,1,20,3616
2025-08-02,992,5,5,1247
2025-08-22,133,3,64,4979
2025-05-28,643,7,47,2026
2025-05-09,833,7,89,3267
2025-05-01,44,1,94,2019
2025-06-16,796,1,57,1661
2025-06-14,283,6,32,4074
2025-03-02,260,5,61,2396
2025-04-23,432,4,41,3652
2025-05-27,762,4,10,1633
2025-04-17,15,7,87,4060
2025-03-26,698,4,2,1569
2025-07-09,941,6,82,4728
2025-08-13,566,7,99,3668
2025-08-04,538,1,53,3006
2025-05-09,963,2,78,4014
2025-06-25,334,5,55,3398
2025-04-26,704,2,61,1606
2025-05-16,545,6,59,3366
2025-04-22,554,7,82,4363
2025-08-02,126,4,75,2570
2025-06-24,845,7,59,3483
2025-07-03,826,4,68,1777
2025-04-13,527,1,36,4595
2025-04-19,208,6,48,2234
2025-06-26,947,1,69,2947
2025-03-21,235,2,6,3744
2025-03-27,110,7,77,4065
2025-05-26,299,3,25,1644
2025-06-26,478,4,100,3881
2025-05-29,593,4,2,4347
2025-05-18,462,6,6,3676
2025-05-12,112,7,21,2116
2025-08-08,53,6,19,1415
2025-06-28,578,3,23,1374
2025-06-19,665,2,94,3834
2025-05-22,778,5,71,2578
2025-03-22,184,4,62,2567
2025-07-21,481,4,30,3494
2025-06-01,176,5,68,1188
2025-05-03,87,2,93,4604
2025-04-07,93,4,11,2074
2025-03-19,358,6,35,1706
2025-07-30,117,3,64,4001
2025-05-06,189,2,16,3725
2025-05-07,436,1,96,3615
2025-04-05,237,6,24,4230
2025-07-10,846,7,7,4413
2025-04-30,491,2,89,2984
2025-08-19,878,5,3,688
2025-06-30,639,1,16,4136
2025-08-25,776,3,26,4244
2025-08-25,912,7,78,2910
2025-07-25,3,7,44,2618
2025-04-10,285,2,25,1008
2025-07-14,743,1,13,4709
2025-04-25,422,3,29,2981
2025-06-17,165,6,53,1030
2025-06-17,855,7,30,1132
2025-03-20,891,6,84,3373
2025-04-22,179,5,48,2453
2025-07-15,941,3,10,1985
2025-04-28,379,7,9,2944
2025-08-13,315,7,71,1985
2025-05-17,375,1,31,842
2025-05-21,168,4,68,3300
2025-04-07,846,2,66,1155
2025-06-11,282,4,83,3120
2025-06-03,711,5,9,2694
2025-04-12,598,1,77,1488
2025-05-01,195,2,31,2649
2025-07-24,926,1,49,2367
2025-07-01,184,5,85,2321
2025-08-04,929,6,100,1468
2025-06-06,755,7,30,2615
2025-08-06,603,4,34,1093
2025-04-15,26,1,52,1444
2025-05-27,239,6,40,1929
2025-03-06,224,3,30,1657
2025-05-27,575,3,95,3386
2025-04-16,556,7,11,2986
2025-06-24,12,1,44,654
2025-08-07,987,6,4,3532
2025-03-30,455,7,66,3453
2025-05-21,855,1,37,4479
2025-05-18,215,6,26,3671
2025-08-15,261,4,31,2239
2025-04-16,140,1,11,4276
2025-08-16,488,2,20,1670
2025-07-05,379,1,50,2412
2025-03-02,143,5,72,4663
2025-03-13,893,5,42,1521
2025-07-24,380,7,49,2041
2025-07-15,719,1,1,3995
2025-08-16,625,5,52,1874
2025-08-04,210,6,97,628
2025-07-23,883,5,79,2979
2025-04-11,219,7,66,1988
2025-07-23,1,4,57,698
2025-06-01,160,3,14,4766
2025-08-18,996,4,41,1939
2025-05-04,301,5,96,4448
2025-06-15,663,6,82,1126
2025-03-03,863,4,26,3029
2025-05-03,859,3,78,3358
2025-05-26,880,5,68,3126
2025-08-21,770,3,63,3691
2025-03-13,577,6,81,2339
2025-06-04,245,5,8,2171
2025-04-26,877,5,20,1832
2025-05-02,687,1,61,1158
2025-08-27,941,7,38,3820
2025-05-05,665,3,90,3021
2025-04-26,637,4,61,4020
2025-06-10,392,6,42,3822
